"","Date.and.Time.of.initial.call","Date.and.time.of.Ranger.response","Borough","Property","Location","Species.Description","Call.Source","Species.Status","Animal.Condition","Duration.of.Response","Age","Animal.Class","X311SR.Number","Final.Ranger.Action","X..of.Animals","PEP.Response","Animal.Monitored","Rehabilitator","Hours.spent.monitoring","Police.Response","ESU.Response","ACC.Intake.Number"
"297","12/23/18 9:05","12/23/18 9:10","Manhattan","Thomas Jefferson Recreation Center","FDR Dr. - Pedestrian Bridge","coyote","Central","Native","N/A",0.75,"Adult","coyotes","1-1-1661228192","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"298","12/20/18 15:30","12/20/18 15:35","Queens","Cunningham Park","73rd Ave and Francis Lewis Blvd, SE corner","raccoon","Central","Native","N/A",2.5,"Adult","small mammals-rvs","","Unfounded",0,FALSE,FALSE,"",NA,FALSE,FALSE,""
"299","12/20/18 10:00","12/20/18 10:00","Bronx","Pelham Bay Park","40°51'20.9""N 73°49'11.1""W 40.855799, -73.819753","raccoon","Observed by Ranger","Native","Unhealthy",2.5,"Adult","small mammals-rvs","1-1-1648890431","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"50902"
"300","12/18/18 17:00","12/18/18 17:30","Brooklyn","Prospect Park","Lakeside by Peristyle","gull","Public","Native","DOA",0.5,"Adult","birds","","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"301","12/19/18 13:10","12/19/18 13:15","Manhattan","Central Park","North gate Conservatory Garden 106th St and 5th Ave.","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",0.75,"Adult","small mammals-rvs","1-1-1658891102","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"50827"
"302","12/18/18 9:30","12/18/18 9:40","Manhattan","Central Park","Ramble near Stone Arch","northern saw whet owl","Conservancies/""Friends of"" Groups","Native","Injured",1.5,"Adult","raptors","1-1-1657709361","Rehabilitator",1,FALSE,FALSE,"Bobby Horvath",NA,FALSE,FALSE,""
"303","12/18/18 9:00","12/18/18 9:15","Queens","Frederick B. Judge Playground","In Playground, under play equipment","chicken","Employee","Domestic","Healthy",1,"Juvenile","domestic","1-1-1657709360","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"50725"
"304","12/17/18 9:00","12/17/18 9:30","Brooklyn","Prospect Park","Terrace Bridge","raccoon","Employee","Native","N/A",1.5,"Adult","small mammals-rvs","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"305","12/16/18 9:20","12/16/18 9:45","Brooklyn","Marcy Playground","Bleachers near ballfields along Myrtle Avenue.","cat","Central","Domestic","Healthy",1.5,"Adult","domestic","1-1-1658260357","ACC",2,FALSE,FALSE,"",NA,FALSE,FALSE,"50616, 50617"
"306","12/14/18 11:00","12/14/18 13:00","Manhattan","Inwood Hill Park","Near the dog run at Isham Avenue and Seaman Street","chicken","Public","Domestic","N/A",1,"Adult","birds","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"307","12/14/18 8:45","12/14/18 9:25","Manhattan","Riverside Park","108st and Riverside Dr. behind the retaining wall   40.804917, -73.969238","raccoon","Central","Native","Injured",1,"Adult","small mammals-rvs","1-1-1655917421","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"50469"
"308","12/14/18 9:15","12/14/18 9:15","Brooklyn","Marine Park","40.603415, -73.933397","squirrel","Observed by Ranger","Native","DOA",0.25,"Adult","small mammals-non rvs","","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"309","12/11/18 12:50","12/11/18 13:00","Brooklyn","Marine Park","40.603415, -73.933397","squirrel","Public","Native","DOA",0.5,"Adult","small mammals-non rvs","","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"310","12/13/18 9:24","12/13/18 9:35","Brooklyn","Marine Park","Dead end of Gerritsen Avenue near entrance to Gerritsen Beach, 40.586810, -73.918398","raccoon","Employee","Native","Unhealthy",1,"Adult","small mammals-rvs","1-1-1653352370","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"50403"
"311","12/12/18 9:00","12/12/18 9:14","Queens","Juniper Valley Park","62-84 80th Street (approx address), 40.720669, -73.875839","raccoon","Employee","Native","Unhealthy",2,"Adult","small mammals-rvs","1-1-1656810042","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"50319"
"312","12/11/18 13:35","12/11/18 13:40","Manhattan","Bowling Green","Broadway and Whitehall St","ring billed gull","Public","Native","Injured",1.75,"Juvenile","birds","1-1-1656496312","Rehabilitator",1,FALSE,FALSE,"Wild Bird Fund",NA,FALSE,FALSE,""
"313","12/4/18 9:30","12/11/18 14:38","Staten Island","Willowbrook Park","Willowbrook Lake","canada goose","Employee","Native","Injured",1,"Adult","birds","","Unfounded",1,FALSE,TRUE,"",1,FALSE,FALSE,""
"314","12/11/18 10:30","12/11/18 11:00","Manhattan","Central Park","In Harlem Meer near Dana Discovery Center","duck (species unknown)","Public","N/A","N/A",0.5,"Adult","birds","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"315","12/7/18 15:30","12/7/18 15:30","Staten Island","Conference House Park","On side of walking trail","squirrel","Observed by Ranger","Native","Unhealthy",0.25,"Adult","small mammals-non rvs","","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"316","12/7/18 8:30","12/7/18 9:00","Brooklyn","Fort Hamilton Recreation Center","92nd and Ft. Hamilton Parkway, found by PD, taken to 68th precinct.","cooper's hawk","Central","Native","Injured",2,"Juvenile","raptors","1-1-1653352161","Rehabilitator",1,FALSE,FALSE,"Bobby Horvath",NA,TRUE,FALSE,""
"317","12/4/18 9:30","12/7/18 14:38","Staten Island","Willowbrook Park","Willowbrook Lake","canada goose","Employee","Native","Injured",0.25,"Adult","birds","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"318","12/6/18 15:00","12/6/18 16:00","Brooklyn","Prospect Park","Lookout Hill (40.659106, -73.970568)","raccoon","Conservancies/""Friends of"" Groups","Domestic","Unhealthy",1.5,"Adult","small mammals-rvs","","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"62669"
"319","12/6/18 11:00","12/6/18 11:00","Bronx","Orchard Beach","40.8757840, -73.7879630 Hunter Island","raccoon","Public","Native","Unhealthy",1.5,"Juvenile","small mammals-rvs","1-1-1652596290","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"49912"
"320","12/4/18 9:30","12/6/18 9:21","Staten Island","Willowbrook Park","Willowbrook Lake","canada goose","Employee","Native","Injured",0.5,"Adult","birds","","Unfounded",1,FALSE,TRUE,"",0.5,FALSE,FALSE,""
"321","12/6/18 9:04","12/6/18 9:30","Queens","Little Bay Park","Utopia Parkway and Cryders Lane  - 40.7887127, -73.7937753","raccoon","Central","Native","",3,"Adult","small mammals-rvs","1-1-1-6654050701","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"49901"
"322","12/5/18 10:15","12/5/18 10:30","Queens","Alley Pond Park","Near the entrance to the red trail","raccoon","Employee","Native","N/A",2.5,"Adult","domestic","","Unfounded",0,FALSE,FALSE,"",NA,FALSE,FALSE,""
"323","12/4/18 9:30","12/5/18 10:40","Staten Island","Willowbrook Park","Willowbrook Lake","canada goose","Employee","Native","Injured",1,"Adult","birds","","Monitored Animal",1,FALSE,TRUE,"",1,FALSE,FALSE,""
"324","12/5/18 8:30","12/5/18 8:30","Brooklyn","Marine Park","Burnett St. Path between Avenue U and Avenue V","swan","Employee","Invasive","Healthy",2,"Adult","birds","","Relocated/Condition Corrected",1,FALSE,TRUE,"",2,FALSE,FALSE,""
"325","12/4/18 8:30","12/4/18 9:00","Brooklyn","Marine Park","Burnett St. Path between Avenue U and Avenue V","swan","Public","Invasive","Healthy",1,"Adult","birds","","Relocated/Condition Corrected",1,FALSE,TRUE,"",1,FALSE,FALSE,""
"326","12/3/18 11:30","12/3/18 12:00","Brooklyn","Marine Park","On the Burnett St path between Avenue V and Avenue U","swan","Public","Invasive","Healthy",1,"Adult","birds","","Monitored Animal",1,FALSE,TRUE,"",1,FALSE,FALSE,""
"327","12/4/18 10:30","12/4/18 11:00","Brooklyn","Prospect Park","40.661746,-73.963260  Ocean Avenue and Lincoln Road","raccoon","Employee","Native","Unhealthy",2,"Adult","small mammals-rvs","1-1-1653352000","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"48727"
"328","12/3/18 15:30","12/2/18 15:45","Brooklyn","Prospect Park","West Drive between Grand Army Plaza and Picnic House","raccoon","Public","Native","Healthy",1,"Adult","small mammals-rvs","","Monitored Animal",1,FALSE,TRUE,"",0.25,FALSE,FALSE,""
"329","12/3/18 13:00","12/2/18 13:30","Brooklyn","Prospect Park","40.6559,-739651  On tree by lake between Lakeside and Grecian Shelter","raccoon","Employee","Native","Unhealthy",5,"Adult","small mammals-rvs","1-1-1652315100","ACC",2,FALSE,TRUE,"",2,FALSE,FALSE,"48702"
"330","12/3/18 10:00","12/2/18 10:45","Brooklyn","Prospect Park","On Drive in front of Imagination Playground","raccoon","Other","Native","N/A",1,"Adult","small mammals-rvs","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"331","12/4/18 9:30","12/4/18 11:09","Staten Island","Willowbrook Park","Willowbrook Lake","canada goose","Employee","Native","Injured",2,"Adult","birds","","Monitored Animal",1,FALSE,TRUE,"",2,FALSE,FALSE,""
"332","12/3/18 12:30","12/3/18 16:20","Manhattan","Inwood Hill Park","Emerson Playground","skunk","Public","Native","Healthy",4,"Adult","small mammals-rvs","1-1-1652674949","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"333","12/3/18 11:30","12/3/18 11:45","Bronx","Van Cortlandt Park","Van Cortlandt Lake Drain","canada goose","Public","Native","Healthy",0.5,"Adult","birds","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"334","12/3/18 9:00","12/3/18 9:00","Manhattan","Jacob H. Schiff Playground","W 136 & Amsterdam","raccoon","Employee","Native","N/A",0.5,"Adult","small mammals-rvs","","Advised/Educated others",0,FALSE,FALSE,"",NA,FALSE,FALSE,""
"335","12/2/18 14:00","12/2/18 15:00","Brooklyn","Prospect Park","South Lullwater path near rustic shelter (40.6591304,-73.9675814)","raccoon","Public","Native","Unhealthy",3,"Adult","small mammals-rvs","1-1-1652350673","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"48623"
"336","12/1/18 10:40","12/1/18 10:50","Brooklyn","Prospect Park","Audubon center","n/a","Other","Native","N/A",1.25,"Adult","raptors","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"337","12/1/18 13:20","12/1/18 13:25","Queens","Police Officer Edward Byrne Park","135th Ave and 133rd St","chicken","Central","Domestic","Healthy",2,"Juvenile","domestic","1-1-1652016772","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"48535"
"338","11/30/18 16:30","11/30/18 16:40","Staten Island","Reed's Basket Willow Swamp Park","n/a","deer","Central","Native","N/A",1.25,"Adult","deer","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"339","11/30/18 15:00","11/30/18 15:00","Manhattan","private property","Lower Manhattan","woodcock","Public","Native","N/A",0.25,"Adult","birds","","Advised/Educated others",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"340","11/30/18 11:00","11/30/18 13:45","Manhattan","Inwood Hill Park","M & O HQ District 12","chicken","Employee","Domestic","Healthy",1,"Adult","birds","1-1-1647471950","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"48438"
"341","11/30/18 8:30","11/30/18 11:15","Staten Island","Ocean Breeze Track & Field Athletic Complex","Under the horse stables","opossum","Employee","Native","Healthy",0.5,"Adult","small mammals-non rvs","1-1-1651532054","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"342","11/30/18 8:45","11/30/18 9:00","Brooklyn","Prospect Park","(Bartel-Pritchard Circle) 40.66258.-73.978254","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2,"Adult","small mammals-rvs","1-1-1647526410","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"48397"
"343","11/29/18 13:20","11/29/18 13:20","Brooklyn","Prospect Park","Villa Woods (40.666332, -73.974255)","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1,"Adult","small mammals-rvs","1-1-1647544804","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"48355"
"344","11/29/18 13:40","11/29/18 13:45","Queens","Forest Park","Between band shell and picnic area 40.699082, -73.858867","skunk","Employee","Native","Unhealthy",2.5,"Adult","small mammals-rvs","1-1-1647482741","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"48364"
"345","11/29/18 7:34","11/29/18 9:00","Queens","Frank Golden Park","Field near playground 40.784661, -73.832497","raccoon","Central","Native","DOA",1,"Juvenile","small mammals-rvs","1-1-1647544801","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"346","11/28/18 10:15","11/28/18 13:30","Manhattan","Central Park","Harlem Meer","canada goose","Conservancies/""Friends of"" Groups","Native","N/A",0.5,"Adult","birds","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"347","11/22/18 16:15","11/22/18 16:30","Brooklyn","Prospect Park","Prospect Park, by Grecian Shelter","raccoon","Employee","Native","Unhealthy",1,"Adult","small mammals-rvs","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"348","11/26/18 9:40","11/26/18 9:40","Brooklyn","Prospect Park","Bartel Pritchard Square (40.6610758, -73.9790777)","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1,"Adult","small mammals-rvs","1-1-16475333360","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"48089"
"349","11/26/18 8:45","11/26/18 9:30","Brooklyn","Prospect Park","Peninsula (40.6572488, -73.9665746)","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1.5,"Adult","small mammals-rvs","1-1-16475333360","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"48088"
"350","11/25/18 12:30","11/25/18 13:00","Brooklyn","Prospect Park","Prospect Park Lullwater","turtle","Central","N/A","N/A",1.5,"Adult","terrestrial reptile or amphibian","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"351","11/25/18 10:30","11/25/18 10:50","Brooklyn","Prospect Park","Park entrance at Bartel-Pritchard Square","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2,"Adult","small mammals-rvs","","Monitored Animal",1,FALSE,TRUE,"",2,FALSE,FALSE,""
"352","11/21/18 16:00","11/21/18 16:30","Brooklyn","Prospect Park","Parade Grounds by Tennis Center","raccoon","Employee","Native","N/A",0.5,"Adult","small mammals-rvs","","Unfounded",0,FALSE,FALSE,"",NA,FALSE,FALSE,""
"353","11/23/18 13:20","11/23/18 13:50","Brooklyn","Prospect Park","Eastwood (Zone 3)","raccoon","Employee","Native","DOA",0.5,"Adult","small mammals-rvs","","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"354","11/23/18 12:45","11/23/18 12:55","Brooklyn","Prospect Park","Wellhouse Drive by Bathrooms","raccoon","Central","Native","N/A",1,"Adult","small mammals-rvs","","Unfounded",0,FALSE,FALSE,"",0.5,FALSE,FALSE,""
"355","11/24/18 13:00","11/24/18 13:06","Brooklyn","Prospect Park","Parade Grounds","ruddy duck","Employee","Native","DOA",0.75,"Adult","birds","1-1-1648029140","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"356","11/21/18 16:10","11/22/18 11:00","Manhattan","Fort Tryon Park","Dongan Lawn","red tailed hawk","Other","Native","Healthy",1.25,"Juvenile","raptors","","Rehabilitator",1,FALSE,FALSE,"WINOR",NA,FALSE,FALSE,""
"357","11/18/18 13:45","11/18/18 14:00","Brooklyn","Prospect Park","Near Well House","raccoon","Public","Native","DOA",0.5,"Adult","small mammals-rvs","","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"358","11/22/18 14:18","11/22/18 14:25","Queens","Forest Park","Forest Park Drive and Woodhaven Blvd, near Pink picnic area - 40.6989848, -73.8586221","raccoon","Central","Native","",2.75,"Adult","small mammals-rvs","1-1-1648309854","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"47849"
"359","11/22/18 14:00","11/22/18 14:05","Brooklyn","Prospect Park","West Drive near southwest entrance at Coney Island Ave and Parkside Ave 40.652014, -73.971391","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1.5,"Adult","small mammals-rvs","1-1-1647492256","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"47848"
"360","11/22/18 9:30","11/22/18 9:50","Brooklyn","Prospect Park","Center Drive near Lookout Hill 40.6589715,-73.9714827","raccoon","Central","Native","Unhealthy",2,"Adult","small mammals-rvs","1-1-1648239575","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"47846"
"361","11/21/18 14:15","11/21/18 14:30","Brooklyn","Prospect Park","South of Duck Island between East Drive and Parkside Avenue 40.6542578,-73.9640731","raccoon","Employee","Native","DOA",0.5,"Adult","small mammals-rvs","","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"362","11/21/18 10:00","11/21/18 14:00","Manhattan","Central Park","Central Park Zoo Lot 40.767131, -73.972765","raccoon","Other","Native","Healthy",1,"Adult","small mammals-rvs","","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"363","11/21/18 10:00","11/21/18 14:00","Manhattan","Central Park","Cental Park Zoo Lot 40.767131, -73.972765","opossum","Other","Native","Healthy",1,"Adult","small mammals-non rvs","","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"364","11/21/18 9:30","11/21/18 10:30","Manhattan","Central Park","near 100th St Pool, closer to 104th street, on rock outcrop","bat","Central","Native","N/A",1,"Adult","small mammals-rvs","1-1-1647717122","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"365","11/20/18 9:00","11/20/18 10:00","Brooklyn","Prospect Park","Picnic House","raccoon","Employee","Native","Unhealthy",1,"Adult","small mammals-rvs","1-1-1647509001","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"47717"
"366","11/19/18 8:15","11/19/18 8:45","Brooklyn","Prospect Park","Peristyle  40.653175, -73.9676837","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2.5,"Adult","small mammals-rvs","1-1-164416035","ACC",1,TRUE,FALSE,"",NA,FALSE,FALSE,"47622"
"367","11/19/18 0:00","11/19/18 0:00","Brooklyn","Prospect Park","LeFrak Center at Lakeside (40.6567137, -73.9639433)","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2.5,"Adult","small mammals-rvs","1-1-1642034892","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"47653"
"368","11/19/18 15:00","11/19/18 15:00","Manhattan","Central Park","79th St. Yard","raccoon","Conservancies/""Friends of"" Groups","Native","DOA",1,"Adult","small mammals-rvs","","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"369","11/19/18 11:30","11/19/18 12:00","Brooklyn","Prospect Park","LeFrak Center at Lakeside (40.6568144, - 73.9639470)","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2.5,"Adult","small mammals-rvs","1-1-1642034892","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"47652"
"370","11/19/18 11:30","11/19/18 12:00","Brooklyn","Prospect Park","Just south of the Garfield Tot Lot (40.6695019, -73.9720862)","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2.5,"Adult","small mammals-rvs","1-1-1642034892","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"47651"
"371","11/19/18 10:45","11/19/18 11:30","Brooklyn","Prospect Park","North Lullwater near Terrace Bridge (40.6591937, -73.9686342)","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2.5,"Adult","small mammals-rvs","1-1-1642034892","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"47650"
"372","11/18/18 16:00","11/18/18 16:15","Brooklyn","Prospect Park","Outside of the Eastwood Building front door (40.6617498, -73.9652335)","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2,"Adult","small mammals-rvs","1-1-1641418800","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"47599"
"373","11/18/18 11:45","11/18/18 11:50","Brooklyn","Marine Park","Under the bridge to Salt Marsh Nature Trail (40.6037317, -73.9289003)","raccoon","Public","Native","Unhealthy",2,"Adult","small mammals-rvs","1-1-1644145382","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"47549"
"374","11/18/18 10:45","11/18/18 11:10","Bronx","Taylor Playground","Inside of Playground","red eared slider","Employee","Exotic","Unhealthy",1.5,"Adult","terrestrial reptile or amphibian","1-1-1644145380","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"47542"
"375","11/17/18 10:15","11/17/18 10:30","Brooklyn","Marine Park","Lenape Playground 40.6062944, -739271721","raccoon","Central","Native","Unhealthy",1,"Adult","small mammals-rvs","1-1-1646146762","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"47449"
"376","11/17/18 9:15","11/17/18 9:30","Brooklyn","Prospect Park","South side of Lake across East Drive from Peristyle; 40.6536306, -73.9683764","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",0.5,"Adult","small mammals-rvs","1-1-1641115831","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"47447 OR 47448 (see details)"
"377","11/17/18 9:05","11/17/18 9:15","Brooklyn","Prospect Park","Peninsula by Wellhouse; 40.6562955, -73.9699099","raccoon","Employee","Native","Unhealthy",0.5,"Juvenile","small mammals-rvs","1-1-1641115831","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"47447 OR 47448 (see details)"
